Line	Event	Signal	Text
110654	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
112033	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
112271	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
113225	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
115407	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
116794	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
118173	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
118423	C1 FINALIZATION	WOULD_REPAIR	Source[1].Outcome: WOULD_REPAIR
119365	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
120931	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
123979	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
124229	C1 FINALIZATION	WOULD_REPAIR	Source[1].Outcome: WOULD_REPAIR
125171	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
127637	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
128960	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
130481	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
131565	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
131815	C1 FINALIZATION	WOULD_REPAIR	Source[1].Outcome: WOULD_REPAIR
132516	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
134405	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
135146	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
135887	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
136628	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
137731	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
138810	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
139889	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
140606	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
141683	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
142889	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
143895	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
144728	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
145561	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
146394	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
148033	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
149525	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
149763	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
150907	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
152668	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
156593	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
157332	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
158276	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
159234	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
159327	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
159470	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
160261	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
161050	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
162014	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
162899	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
164008	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
164928	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
166627	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
167849	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
169161	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
171709	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
172448	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
173973	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
176176	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
176915	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
178076	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
180518	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
181469	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
182368	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
183529	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
185643	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
186439	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
186532	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
186700	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
187811	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
188550	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
190260	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
191108	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
191201	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
191344	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
192270	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
193009	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
194118	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
195038	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
196685	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
197769	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
199564	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
200463	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
201710	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
202769	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
203903	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
204853	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
205701	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
205794	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
205937	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
206728	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
207627	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
210505	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
211353	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
211446	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
211589	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
212328	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
213092	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
214253	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
221530	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
223291	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
226569	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
229770	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
231035	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
231273	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
233865	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
234972	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
235763	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
237458	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
243624	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
245890	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
247585	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
248460	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
250572	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
254286	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
255104	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
256153	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
256246	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
256414	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
258225	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
260248	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
261014	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
261957	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
263990	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
265729	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
266677	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
267659	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
269107	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
270389	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
271214	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
272039	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
274663	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
276351	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
277142	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
277992	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
279708	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
280551	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
282335	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
283295	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
284120	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
285707	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
286608	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
287534	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
288906	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
290426	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
293237	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
295270	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
299126	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
301454	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
303549	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
304952	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
305768	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
307044	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
308651	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
310031	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
311103	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
312735	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
314093	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
316126	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
317057	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
317150	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
317293	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
319082	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
319846	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
321149	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
321947	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
323184	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
324025	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
325340	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
327004	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
330186	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
330279	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
330422	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
331168	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
331261	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
331404	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
332218	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
332957	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
334923	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
335016	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
335211	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
337974	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
338790	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
339638	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
340508	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
345696	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
345934	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
346509	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
346747	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
347322	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
347560	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
348063	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
348777	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
349910	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
350148	C1 FINALIZATION	WOULD_REPAIR	Source[0].Outcome: WOULD_REPAIR
350651	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
354005	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
354873	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
355791	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
356734	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
359130	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
359223	C1-O2 OUTER BINDING	OUTSTANDING_TRUE	Outstanding: 1
359366	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
360476	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
361265	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
362029	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
364247	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
364961	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
366191	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
367032	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
367873	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
368696	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
370947	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
371797	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
372691	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
373585	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
374575	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
375845	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
376584	C1 OFFENSE REQUEST	OUTSTANDING_TRUE	Outstanding: 1
